OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
3118,24,Westmeath,88770,2020/06/27 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,672,757.0125042,,,5208705730,422669.3327
3119,25,Wexford,149722,2020/06/27 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,217,144.9352801,,,6332221063,589324.4767
3120,26,Wicklow,142425,2020/06/27 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,701,492.1888713,,,5580728579,427539.1986
3121,1,Carlow,56932,2020/06/28 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,175,307.3842479,,,2432351721,319348.5725
3122,2,Cavan,76176,2020/06/28 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,862,1131.590002,,,5575009911,515954.4965
3123,3,Clare,118817,2020/06/28 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.56162,,,8722541706,1013948.95
3124,4,Cork,542868,2020/06/28 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1536,282.9417096,,,19529490886,2129949.409
3125,5,Donegal,159192,2020/06/28 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,465,292.1001055,,,14624041937,2145085.774
3126,6,Dublin,1347359,2020/06/28 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12250,909.1860447,,,2612632655,449433.5318
3127,7,Galway,258058,2020/06/28 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,485,187.9422455,,,17079158586,1972288.286
3128,8,Kerry,147707,2020/06/28 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,12483603408,1753779.819
3129,9,Kildare,222504,2020/06/28 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1487,668.3025923,,,4726063622,422182.0368
3130,10,Kilkenny,99232,2020/06/28 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,355,357.7475008,,,5585391835,453397.5722
3131,11,Laois,84697,2020/06/28 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,265,312.8800312,,,4731211499,398512.4622
3132,12,Leitrim,32044,2020/06/28 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,79,246.536013,,,4618679673,453253.685
3133,13,Limerick,194899,2020/06/28 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,7206726912,673892.6905
3134,14,Longford,40873,2020/06/28 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,286,699.7284271,,,3097977869,315245.1728
3135,15,Louth,128884,2020/06/28 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,781,605.971261,,,2386326963,352203.5172
3136,16,Mayo,130507,2020/06/28 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,572,438.2906664,,,16036984139,2101964.077
3137,17,Meath,195044,2020/06/28 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,808,414.2654991,,,6658570746,554844.7505
3138,18,Monaghan,61386,2020/06/28 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,538,876.4213339,,,3768943157,392803.0473
3139,19,Offaly,77961,2020/06/28 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,483,619.5405395,,,5558826350,561440.3786
3140,20,Roscommon,64544,2020/06/28 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,345,534.5190878,,,7278743876,622494.1546
3141,21,Sligo,65535,2020/06/28 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,138,210.5745022,,,5348370378,682286.8703
3142,22,Tipperary,159553,2020/06/28 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.3257852,,,11551196729,781276.5797
3143,23,Waterford,116176,2020/06/28 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,157,135.1397879,,,4848379555,643184.904
3144,24,Westmeath,88770,2020/06/28 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,672,757.0125042,,,5208705730,422669.3327
3145,25,Wexford,149722,2020/06/28 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,217,144.9352801,,,6332221063,589324.4767
3146,26,Wicklow,142425,2020/06/28 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,701,492.1888713,,,5580728579,427539.1986
3147,1,Carlow,56932,2020/06/29 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,175,307.3842479,,,2432351721,319348.5725
3148,2,Cavan,76176,2020/06/29 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,862,1131.590002,,,5575009911,515954.4965
3149,3,Clare,118817,2020/06/29 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,368,309.7199896,,,8722541706,1013948.95
3150,4,Cork,542868,2020/06/29 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1536,282.9417096,,,19529490886,2129949.409
3151,5,Donegal,159192,2020/06/29 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,465,292.1001055,,,14624041937,2145085.774
3152,6,Dublin,1347359,2020/06/29 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12254,909.4829218,,,2612632655,449433.5318
3153,7,Galway,258058,2020/06/29 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,485,187.9422455,,,17079158586,1972288.286
3154,8,Kerry,147707,2020/06/29 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,12483603408,1753779.819
3155,9,Kildare,222504,2020/06/29 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1488,668.7520224,,,4726063622,422182.0368
3156,10,Kilkenny,99232,2020/06/29 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,355,357.7475008,,,5585391835,453397.5722
3157,11,Laois,84697,2020/06/29 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,265,312.8800312,,,4731211499,398512.4622
3158,12,Leitrim,32044,2020/06/29 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,80,249.656722,,,4618679673,453253.685
3159,13,Limerick,194899,2020/06/29 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,7206726912,673892.6905
3160,14,Longford,40873,2020/06/29 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,286,699.7284271,,,3097977869,315245.1728
3161,15,Louth,128884,2020/06/29 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,781,605.971261,,,2386326963,352203.5172
3162,16,Mayo,130507,2020/06/29 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,572,438.2906664,,,16036984139,2101964.077
3163,17,Meath,195044,2020/06/29 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,808,414.2654991,,,6658570746,554844.7505
3164,18,Monaghan,61386,2020/06/29 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,538,876.4213339,,,3768943157,392803.0473
3165,19,Offaly,77961,2020/06/29 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,483,619.5405395,,,5558826350,561440.3786
3166,20,Roscommon,64544,2020/06/29 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,345,534.5190878,,,7278743876,622494.1546
3167,21,Sligo,65535,2020/06/29 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,141,215.1522087,,,5348370378,682286.8703
3168,22,Tipperary,159553,2020/06/29 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.3257852,,,11551196729,781276.5797
3169,23,Waterford,116176,2020/06/29 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,158,136.0005509,,,4848379555,643184.904
3170,24,Westmeath,88770,2020/06/29 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,672,757.0125042,,,5208705730,422669.3327
3171,25,Wexford,149722,2020/06/29 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,217,144.9352801,,,6332221063,589324.4767
3172,26,Wicklow,142425,2020/06/29 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,701,492.1888713,,,5580728579,427539.1986
3173,1,Carlow,56932,2020/06/29 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,175,307.3842479,,,2432351721,319348.5725
3174,2,Cavan,76176,2020/06/29 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,862,1131.590002,,,5575009911,515954.4965
3175,3,Clare,118817,2020/06/29 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,368,309.7199896,,,8722541706,1013948.95
3176,4,Cork,542868,2020/06/29 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1536,282.9417096,,,19529490886,2129949.409
3177,5,Donegal,159192,2020/06/29 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,465,292.1001055,,,14624041937,2145085.774
3178,6,Dublin,1347359,2020/06/29 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12254,909.4829218,,,2612632655,449433.5318
3179,7,Galway,258058,2020/06/29 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,485,187.9422455,,,17079158586,1972288.286
3180,8,Kerry,147707,2020/06/29 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,12483603408,1753779.819
3181,9,Kildare,222504,2020/06/29 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1488,668.7520224,,,4726063622,422182.0368
3182,10,Kilkenny,99232,2020/06/29 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,355,357.7475008,,,5585391835,453397.5722
3183,11,Laois,84697,2020/06/29 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,265,312.8800312,,,4731211499,398512.4622
3184,12,Leitrim,32044,2020/06/29 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,80,249.656722,,,4618679673,453253.685
3185,13,Limerick,194899,2020/06/29 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,7206726912,673892.6905
3186,14,Longford,40873,2020/06/29 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,286,699.7284271,,,3097977869,315245.1728
3187,15,Louth,128884,2020/06/29 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,781,605.971261,,,2386326963,352203.5172
3188,16,Mayo,130507,2020/06/29 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,572,438.2906664,,,16036984139,2101964.077
3189,17,Meath,195044,2020/06/29 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,808,414.2654991,,,6658570746,554844.7505
3190,18,Monaghan,61386,2020/06/29 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,538,876.4213339,,,3768943157,392803.0473
3191,19,Offaly,77961,2020/06/29 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,483,619.5405395,,,5558826350,561440.3786
3192,20,Roscommon,64544,2020/06/29 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,345,534.5190878,,,7278743876,622494.1546
3193,21,Sligo,65535,2020/06/29 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,141,215.1522087,,,5348370378,682286.8703
3194,22,Tipperary,159553,2020/06/29 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,543,340.3257852,,,11551196729,781276.5797
3195,23,Waterford,116176,2020/06/29 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,158,136.0005509,,,4848379555,643184.904
3196,24,Westmeath,88770,2020/06/29 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,672,757.0125042,,,5208705730,422669.3327
3197,25,Wexford,149722,2020/06/29 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,217,144.9352801,,,6332221063,589324.4767
3198,26,Wicklow,142425,2020/06/29 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,701,492.1888713,,,5580728579,427539.1986
3199,1,Carlow,56932,2020/07/01 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,175,307.3842479,,,2432351721,319348.5725
3200,2,Cavan,76176,2020/07/01 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,862,1131.590002,,,5575009911,515954.4965
3201,3,Clare,118817,2020/07/01 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,368,309.7199896,,,8722541706,1013948.95
3202,4,Cork,542868,2020/07/01 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1540,283.678537,,,19529490886,2129949.409
3203,5,Donegal,159192,2020/07/01 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,465,292.1001055,,,14624041937,2145085.774
3204,6,Dublin,1347359,2020/07/01 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12262,910.0766759,,,2612632655,449433.5318
3205,7,Galway,258058,2020/07/01 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,486,188.3297553,,,17079158586,1972288.286
3206,8,Kerry,147707,2020/07/01 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,12483603408,1753779.819
3207,9,Kildare,222504,2020/07/01 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1491,670.1003128,,,4726063622,422182.0368
3208,10,Kilkenny,99232,2020/07/01 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,355,357.7475008,,,5585391835,453397.5722
3209,11,Laois,84697,2020/07/01 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,265,312.8800312,,,4731211499,398512.4622
3210,12,Leitrim,32044,2020/07/01 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,80,249.656722,,,4618679673,453253.685
3211,13,Limerick,194899,2020/07/01 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,586,300.6685514,,,7206726912,673892.6905
3212,14,Longford,40873,2020/07/01 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,286,699.7284271,,,3097977869,315245.1728
3213,15,Louth,128884,2020/07/01 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,781,605.971261,,,2386326963,352203.5172
3214,16,Mayo,130507,2020/07/01 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,572,438.2906664,,,16036984139,2101964.077
3215,17,Meath,195044,2020/07/01 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,808,414.2654991,,,6658570746,554844.7505
3216,18,Monaghan,61386,2020/07/01 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,538,876.4213339,,,3768943157,392803.0473
3217,19,Offaly,77961,2020/07/01 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,483,619.5405395,,,5558826350,561440.3786
